MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2142062	Spty2d1	SPT2 chromatin protein domain containing 1	7		heterochromatin formation			ISO	Q68D10 	J:164563 	
MGI:2142062	Spty2d1	SPT2 chromatin protein domain containing 1	7		nucleosome assembly			IBA	PTN000505877 	J:265628 	
MGI:2142062	Spty2d1	SPT2 chromatin protein domain containing 1	7		nucleosome assembly			ISO	Q68D10 	J:164563 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		R-loop processing			ISO	P78362 	J:164563 	
MGI:107708	Ss18	SS18, nBAF chromatin remodeling complex subunit	18		chromatin remodeling			IC		J:283189 	
MGI:2444061	Ss18l1	SS18, nBAF chromatin remodeling complex subunit like 1	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:107912	Ssrp1	structure specific recognition protein 1	2		nucleosome assembly			IC		J:320155 	
MGI:107912	Ssrp1	structure specific recognition protein 1	2		nucleosome disassembly			ISO	Q08945 	J:164563 	
MGI:107912	Ssrp1	structure specific recognition protein 1	2		regulation of chromatin organization			IBA	PTN008168559 	J:265628 	
MGI:107912	Ssrp1	structure specific recognition protein 1	2		regulation of chromatin organization			ISO	Q08945 	J:164563 	
MGI:1922717	Stpg4	sperm tail PG rich repeat containing 4	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1919204	Suds3	suppressor of defective silencing 3 homolog (S. cerevisiae)	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:107416	Supt4a	SPT4A, DSIF elongation factor subunit	11		chromatin organization			IBA	PTN000306261 	J:265628 	
MGI:1335090	Supt4b	SPT4B, DSIF elongation factor subunit	10		chromatin organization			IBA	PTN000306261 	J:265628 	
MGI:107726	Supt6	SPT6, histone chaperone and transcription elongation factor	11		nucleosome organization			IBA	PTN000015765 	J:265628 	
MGI:107726	Supt6	SPT6, histone chaperone and transcription elongation factor	11		transcription elongation-coupled chromatin remodeling			IMP		J:195534 	
MGI:107726	Supt6	SPT6, histone chaperone and transcription elongation factor	11		transcription elongation-coupled chromatin remodeling			ISO	Q7KZ85 	J:164563 	
MGI:1890948	Supt16	SPT16, facilitates chromatin remodeling subunit	14		chromatin organization			IBA	PTN000360139 	J:265628 	
MGI:1890948	Supt16	SPT16, facilitates chromatin remodeling subunit	14		nucleosome assembly			IC		J:320155 	
MGI:1890948	Supt16	SPT16, facilitates chromatin remodeling subunit	14		nucleosome disassembly			ISO	Q9Y5B9 	J:164563 	
MGI:1099440	Suv39h1	suppressor of variegation 3-9 1	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1099440	Suv39h1	suppressor of variegation 3-9 1	X		heterochromatin formation			TAS		J:114014 	
MGI:1099440	Suv39h1	suppressor of variegation 3-9 1	X		rDNA heterochromatin formation			ISO	O43463 	J:164563 	
MGI:1890396	Suv39h2	suppressor of variegation 3-9 2	2		chromatin organization			ISO	Q9H5I1 	J:164563 	
MGI:1890396	Suv39h2	suppressor of variegation 3-9 2	2		chromatin remodeling			ISO	Q9H5I1 	J:164563 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		dosage compensation by inactivation of X chromosome			IMP		J:240642 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		facultative heterochromatin formation			IDA		J:157630 J:157724 	
MGI:105931	Sycp1	synaptonemal complex protein 1	3		sperm DNA condensation	happens in spermatocyte		IGI	MGI:109542 	J:182264 	
MGI:109542	Sycp3	synaptonemal complex protein 3	10		sperm DNA condensation	happens in spermatocyte		IGI	MGI:105931 	J:182264 	
MGI:109542	Sycp3	synaptonemal complex protein 3	10		sperm DNA condensation			ISO	Q8IZU3 	J:164563 	
MGI:2144471	Tada2a	transcriptional adaptor 2A	11		chromatin remodeling			IBA	PTN000271860 	J:265628 	
MGI:3035274	Tada2b	transcriptional adaptor 2B	5		chromatin remodeling			IBA	PTN000271860 	J:265628 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		positive regulation of chromatin organization			ISO	P17542 	J:164563 	
MGI:1921694	Tasor	transcription activation suppressor	14		negative regulation of gene expression, epigenetic			IBA	PTN002701184 	J:265628 	
MGI:1921694	Tasor	transcription activation suppressor	14		negative regulation of gene expression, epigenetic			ISO	Q9UK61 	J:164563 	
MGI:1921694	Tasor	transcription activation suppressor	14		positive regulation of DNA methylation-dependent heterochromatin formation			IBA	PTN002701184 	J:265628 	
MGI:1921694	Tasor	transcription activation suppressor	14		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q9UK61 	J:164563 	
MGI:2441730	Tbl1xr1	transducin (beta)-like 1X-linked receptor 1	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:107404	Tbr1	T-box brain transcription factor 1	2		chromatin remodeling			IMP		J:266522 	
MGI:108247	Tdg	thymine DNA glycosylase	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:108247	Tdg	thymine DNA glycosylase	10		epigenetic regulation of gene expression			IMP		J:174772 J:196259 	
MGI:2444023	Tdrd3	tudor domain containing 3	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1098693	Tet1	tet methylcytosine dioxygenase 1	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1098693	Tet1	tet methylcytosine dioxygenase 1	10		negative regulation of DNA methylation-dependent heterochromatin formation			ISO	Q8NFU7 	J:164563 	
MGI:1098693	Tet1	tet methylcytosine dioxygenase 1	10		regulation of genetic imprinting			IMP	MGI:4129024 	J:207929 	
MGI:2443298	Tet2	tet methylcytosine dioxygenase 2	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2446229	Tet3	tet methylcytosine dioxygenase 3	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1934816	Tex15	testis expressed gene 15	8		DNA methylation-dependent heterochromatin formation			IMP		J:288732 	
MGI:106032	Tfap2c	transcription factor AP-2, gamma	2		epigenetic regulation of gene expression			ISO	Q92754 	J:164563 	
MGI:1916964	Tfpt	TCF3 (E2A) fusion partner	7		chromatin remodeling			ISO	P0C1Z6 	J:164563 	
MGI:2441683	Tlk1	tousled-like kinase 1	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2441683	Tlk1	tousled-like kinase 1	2		regulation of chromatin organization			ISO	Q9UKI8 	J:164563 	
MGI:1346023	Tlk2	tousled-like kinase 2 (Arabidopsis)	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1346023	Tlk2	tousled-like kinase 2 (Arabidopsis)	11		regulation of chromatin organization			ISO	Q86UE8 	J:164563 	
MGI:98784	Tnp1	transition protein 1	1		chromatin remodeling			IBA	PTN000426028 	J:265628 	
MGI:98784	Tnp1	transition protein 1	1		chromatin remodeling			ISO	P09430 	J:164563 	
MGI:98784	Tnp1	transition protein 1	1		nucleosome disassembly			ISO	P09430 	J:164563 	
MGI:98784	Tnp1	transition protein 1	1		sperm DNA condensation			IMP		J:89779 J:93181 J:107120 J:241000 	
MGI:98785	Tnp2	transition protein 2	16		sperm DNA condensation			IMP		J:89779 J:93181 J:107120 J:241000 	
MGI:1919999	Tonsl	tonsoku-like, DNA repair protein	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:98788	Top1	topoisomerase (DNA) I	2		chromatin remodeling			ISO	P11387 	J:164563 	
MGI:2181659	Tox	thymocyte selection-associated high mobility group box	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1922066	Tpr	translocated promoter region, nuclear basket protein	1		positive regulation of heterochromatin formation			ISO	P12270 	J:164563 	
MGI:97904	Trim27	tripartite motif-containing 27	13		negative regulation of gene expression, epigenetic			ISO	P14373 	J:66240 	
MGI:109274	Trim28	tripartite motif-containing 28	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:109274	Trim28	tripartite motif-containing 28	7		positive regulation of DNA methylation-dependent heterochromatin formation			IMP		J:188475 	
MGI:109274	Trim28	tripartite motif-containing 28	7		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q13263 	J:164563 	
MGI:109274	Trim28	tripartite motif-containing 28	7		regulation of genetic imprinting			IMP	MGI:1928907 	J:183833 	
MGI:98834	Trp53	transformation related protein 53	11		transcription initiation-coupled chromatin remodeling			ISO	P04637 	J:164563 	
MGI:1330810	Trp63	transformation related protein 63	16		chromatin remodeling			IMP	MGI:1934580 	J:177729 	
MGI:2153272	Trrap	transformation/transcription domain-associated protein	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1336196	Tsix	X (inactive)-specific transcript, opposite strand	X		dosage compensation by inactivation of X chromosome			IGI	MGI:98974 	J:99399 	
MGI:1336196	Tsix	X (inactive)-specific transcript, opposite strand	X		dosage compensation by inactivation of X chromosome			IMP	MGI:2679786 	J:99399 	
MGI:1336196	Tsix	X (inactive)-specific transcript, opposite strand	X		inactivation of paternal X chromosome			IMP	MGI:2387816 	J:206154 	
MGI:1336196	Tsix	X (inactive)-specific transcript, opposite strand	X		transcription initiation-coupled chromatin remodeling	uses Xist		IMP	MGI:2679786 	J:99399 	
MGI:1298395	Tspyl1	testis-specific protein, Y-encoded-like 1	10		nucleosome assembly			IEA	IPR002164 	J:72247 	
MGI:106244	Tspyl2	TSPY-like 2	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:106244	Tspyl2	TSPY-like 2	X		nucleosome assembly			IEA	IPR002164 	J:72247 	
MGI:106393	Tspyl4	TSPY-like 4	10		nucleosome assembly			IEA	IPR002164 	J:72247 	
MGI:2442458	Tspyl5	testis-specific protein, Y-encoded-like 5	15		nucleosome assembly			IEA	IPR002164 	J:72247 	
MGI:2148775	Tssk6	testis-specific serine kinase 6	8		sperm DNA condensation			IMP		J:98891 	
MGI:3651956	Ttc39aos1	Ttc39a opposite strand RNA 1	4		nucleosome organization			IDA		J:234649 	
MGI:105044	Ttf1	transcription termination factor, RNA polymerase I	2		chromatin remodeling			IDA		J:38595 	
MGI:1922675	Tti1	TELO2 interacting protein 1	2		chromatin remodeling			IBA	PTN000427994 	J:265628 	
MGI:1891307	Ubn1	ubinuclein 1	16		chromatin organization			IBA	PTN001092954 	J:265628 	
MGI:1891307	Ubn1	ubinuclein 1	16		nucleosome assembly			ISO	Q9NPG3 	J:164563 	
MGI:2444236	Ubn2	ubinuclein 2	6		chromatin organization			IBA	PTN001092954 	J:265628 	
MGI:1861099	Ubr2	ubiquitin protein ligase E3 component n-recognin 2	17		heterochromatin formation			IDA		J:157596 	
MGI:98512	Ubtf	upstream binding transcription factor, RNA polymerase I	11		rDNA heterochromatin formation		PR:P25976-2	IMP		J:146000 	
MGI:1914848	Uchl5	ubiquitin carboxyl-terminal esterase L5	1		chromatin remodeling			ISO	Q9Y5K5 	J:164563 	
MGI:1338889	Uhrf1	ubiquitin-like, containing PHD and RING finger domains, 1	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:103185	Uimc1	ubiquitin interaction motif containing 1	13		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2152450	Usp3	ubiquitin specific peptidase 3	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1921362	Usp16	ubiquitin specific peptidase 16	16		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1353665	Usp21	ubiquitin specific peptidase 21	1		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2144157	Usp22	ubiquitin specific peptidase 22	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2685391	Usp49	ubiquitin specific peptidase 49	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1919230	Utp3	UTP3 small subunit processome component	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:894810	Uty	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	Y		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:894810	Uty	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	Y		heterochromatin formation			IMP		J:180125 	
MGI:1202305	Vps72	vacuolar protein sorting 72	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1202305	Vps72	vacuolar protein sorting 72	3		chromatin remodeling			IEA	IPR008895 	J:72247 	
MGI:1202305	Vps72	vacuolar protein sorting 72	3		transcription initiation-coupled chromatin remodeling			ISO	Q15906 	J:164563 	
MGI:2387357	Wac	WW domain containing adaptor with coiled-coil	18		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:104709	Wbp2	WW domain binding protein 2	11		transcription initiation-coupled chromatin remodeling			ISO	Q969T9 	J:164563 	
MGI:2443514	Wdhd1	WD repeat and HMG-box DNA binding protein 1	14		pericentric heterochromatin organization			IMP		J:182876 	
MGI:2155884	Wdr5	WD repeat domain 5	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2155884	Wdr5	WD repeat domain 5	2		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:98974	Xist	inactive X specific transcripts	X		dosage compensation by inactivation of X chromosome			IDA		J:79872 J:240642 	
MGI:98974	Xist	inactive X specific transcripts	X		dosage compensation by inactivation of X chromosome			IGI	MGI:1336196 	J:99399 	
MGI:98974	Xist	inactive X specific transcripts	X		dosage compensation by inactivation of X chromosome			IMP	MGI:2445459 	J:212497 	
MGI:98974	Xist	inactive X specific transcripts	X		dosage compensation by inactivation of X chromosome			IMP	MGI:2445460 	J:185555 	
MGI:98974	Xist	inactive X specific transcripts	X		inactivation of X chromosome by genomic imprinting			IMP		J:200020 	
MGI:2447762	Yeats2	YEATS domain containing 2	16		chromatin remodeling			IBA	PTN000574151 	J:265628 	
MGI:1927224	Yeats4	YEATS domain containing 4	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1927224	Yeats4	YEATS domain containing 4	10		chromatin remodeling			IBA	PTN000574151 	J:265628 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		dosage compensation by inactivation of X chromosome			ISO	Q96MU7 	J:164563 	
MGI:99150	Yy1	YY1 transcription factor	12		chromatin remodeling			ISO	P25490 	J:164563 	
MGI:2442326	Zbtb1	zinc finger and BTB domain containing 1	12		chromatin remodeling			ISO	Q9Y2K1 	J:164563 	
MGI:1335091	Zbtb7a	zinc finger and BTB domain containing 7a	10		chromatin organization			IMP		J:272425 	
MGI:1335091	Zbtb7a	zinc finger and BTB domain containing 7a	10		chromatin remodeling			ISO	O95365 	J:164563 	
MGI:1921134	Zdbf2	zinc finger, DBF-type containing 2	1		genomic imprinting			IBA	PTN007697908 	J:265628 	
MGI:1921134	Zdbf2	zinc finger, DBF-type containing 2	1		genomic imprinting			IMP	MGI:6161219 	J:261327 	
MGI:99187	Zfp42	zinc finger protein 42	8		regulation of genetic imprinting			IMP	MGI:4125334 	J:169234 	
MGI:99204	Zfp57	zinc finger protein 57	17		genomic imprinting			IMP	MGI:3826984 	J:302583 	
MGI:99204	Zfp57	zinc finger protein 57	17		regulation of gene expression by genomic imprinting			IMP	MGI:3826984 	J:302583 	
MGI:99204	Zfp57	zinc finger protein 57	17		regulation of gene expression by genomic imprinting			IMP		J:143283 	
MGI:99204	Zfp57	zinc finger protein 57	17		regulation of gene expression by genomic imprinting			ISO	Q9NU63 	J:164563 	
MGI:99204	Zfp57	zinc finger protein 57	17		regulation of genetic imprinting			IGI	Q8R2V3 	J:272242 	
MGI:2682313	Zfp335	zinc finger protein 335	2		epigenetic regulation of gene expression			ISO	Q9H4Z2 	J:164563 	
MGI:2143340	Zfp445	zinc finger protein 445	9		regulation of genetic imprinting			IDA		J:272242 	
MGI:2143340	Zfp445	zinc finger protein 445	9		regulation of genetic imprinting			IGI	Q8C6P8 	J:272242 	

