MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:98287	Srsf5	serine and arginine-rich splicing factor 5	12		positive regulation of RNA splicing			ISO	RGD:3664 	J:155856 	
MGI:98287	Srsf5	serine and arginine-rich splicing factor 5	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		alternative mRNA splicing, via spliceosome			IBA	PTN007737543 	J:265628 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		alternative mRNA splicing, via spliceosome			ISO	Q13247 	J:164563 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		mRNA splice site selection			IBA	PTN007737543 	J:265628 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		mRNA splice site selection			ISO	Q13247 	J:164563 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		negative regulation of mRNA splicing, via spliceosome			ISO	Q13247 	J:164563 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		regulation of alternative mRNA splicing, via spliceosome			ISO	Q13247 	J:164563 J:193148 	
MGI:1915246	Srsf6	serine and arginine-rich splicing factor 6	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1926232	Srsf7	serine and arginine-rich splicing factor 7	17		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1926232	Srsf7	serine and arginine-rich splicing factor 7	17		negative regulation of mRNA splicing, via spliceosome			ISO	Q16629 	J:164563 	
MGI:1926232	Srsf7	serine and arginine-rich splicing factor 7	17		RNA splicing			ISO	Q16629 	J:164563 	
MGI:104896	Srsf9	serine and arginine-rich splicing factor 9	5		alternative mRNA splicing, via spliceosome			IBA	PTN004612244 	J:265628 	
MGI:104896	Srsf9	serine and arginine-rich splicing factor 9	5		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:104896	Srsf9	serine and arginine-rich splicing factor 9	5		negative regulation of mRNA splicing, via spliceosome			ISO	Q13242 	J:164563 	
MGI:104896	Srsf9	serine and arginine-rich splicing factor 9	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		mRNA splice site selection			IC	GO:0000375 	J:51309 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		mRNA splice site selection			ISO	O75494 	J:164563 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		mRNA splicing, via spliceosome			ISO	O75494 	J:164563 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		negative regulation of mRNA splicing, via spliceosome			IDA		J:114005 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		negative regulation of mRNA splicing, via spliceosome			ISO	O75494 	J:164563 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		regulation of mRNA splicing, via spliceosome			ISO	O75494 	J:164563 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		regulation of RNA splicing			IEA	IPR034476 	J:72247 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		RNA splicing, via transesterification reactions			IDA		J:51309 	
MGI:1333805	Srsf10	serine and arginine-rich splicing factor 10	4		RNA splicing, via transesterification reactions			ISO	O75494 	J:164563 	
MGI:2661424	Srsf12	serine and arginine-rich splicing factor 12	4		mRNA 5'-splice site recognition			ISO	Q8WXF0 	J:164563 	
MGI:2661424	Srsf12	serine and arginine-rich splicing factor 12	4		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:2661424	Srsf12	serine and arginine-rich splicing factor 12	4		regulation of alternative mRNA splicing, via spliceosome			ISO	Q8WXF0 	J:164563 	
MGI:2661424	Srsf12	serine and arginine-rich splicing factor 12	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1329037	Strap	serine/threonine kinase receptor associated protein	6		alternative mRNA splicing, via spliceosome	is a part of neuron differentiation,is a part of anatomical structure development,happens in neuron,uses Nnat,uses Mark3		IMP		J:299860 	
MGI:1329037	Strap	serine/threonine kinase receptor associated protein	6		alternative mRNA splicing, via spliceosome			ISO	Q642N8 	J:299860 	
MGI:1329037	Strap	serine/threonine kinase receptor associated protein	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1329037	Strap	serine/threonine kinase receptor associated protein	6		spliceosomal snRNP assembly			IBA	PTN002716547 	J:265628 	
MGI:1329037	Strap	serine/threonine kinase receptor associated protein	6		spliceosomal snRNP assembly			ISO	Q9Y3F4 	J:164563 	
MGI:1917866	Sugp1	SURP and G patch domain containing 1	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2678085	Sugp2	SURP and G patch domain containing 2	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1923723	Supt3	SPT3, SAGA and STAGA complex component	17		regulation of RNA splicing			IC		J:320036 	
MGI:107726	Supt6	SPT6, histone chaperone and transcription elongation factor	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1919445	Supt7l	SPT7-like, STAGA complex gamma subunit	5		regulation of RNA splicing			IC		J:320036 	
MGI:1929651	Supt20	SPT20 SAGA complex component	3		regulation of RNA splicing			IC		J:320036 	
MGI:1915842	Syf2	SYF2 homolog, RNA splicing factor (S. cerevisiae)	4		mRNA splicing, via spliceosome			ISO	O95926 	J:164563 	
MGI:1915842	Syf2	SYF2 homolog, RNA splicing factor (S. cerevisiae)	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1891690	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	9		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1196415	Tada1	transcriptional adaptor 1	1		regulation of RNA splicing			IC		J:320036 	
MGI:3035274	Tada2b	transcriptional adaptor 2B	5		regulation of RNA splicing			IC		J:320036 	
MGI:1915724	Tada3	transcriptional adaptor 3	6		regulation of RNA splicing			IC		J:320036 	
MGI:1919039	Taf5l	TATA-box binding protein associated factor 5 like	8		regulation of RNA splicing			IC		J:320036 	
MGI:2444957	Taf6l	TATA-box binding protein associated factor 6 like	19		regulation of RNA splicing			IC		J:320036 	
MGI:1888697	Taf9	TATA-box binding protein associated factor 9	13		regulation of RNA splicing			IC		J:320036 	
MGI:1346320	Taf10	TATA-box binding protein associated factor 10	7		regulation of RNA splicing			IC		J:320036 	
MGI:1913714	Taf12	TATA-box binding protein associated factor 12	4		regulation of RNA splicing			IC		J:320036 	
MGI:1917689	Taf15	TATA-box binding protein associated factor 15	11		RNA splicing	uses Gpcpd1		IMP		J:240782 	
MGI:1917689	Taf15	TATA-box binding protein associated factor 15	11		RNA splicing	uses Kcnma1		IMP		J:240782 	
MGI:2387629	Tardbp	TAR DNA binding protein	4		RNA splicing			IMP		J:240782 	
MGI:2387629	Tardbp	TAR DNA binding protein	4		RNA splicing			ISO	Q13148 	J:164563 	
MGI:1926421	Tcerg1	transcription elongation regulator 1 (CA150)	18		RNA splicing			ISO	O14776 	J:164563 	
MGI:2679727	Tdrd6	tudor domain containing 6	17		spliceosomal snRNP assembly			IMP		J:242066 	
MGI:1930075	Tfip11	tuftelin interacting protein 11	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1930075	Tfip11	tuftelin interacting protein 11	5		spliceosomal complex disassembly			IBA	PTN000596045 	J:265628 	
MGI:1930075	Tfip11	tuftelin interacting protein 11	5		spliceosomal complex disassembly			IMP		J:205672 	
MGI:1930075	Tfip11	tuftelin interacting protein 11	5		spliceosomal complex disassembly			ISO	Q9UBB9 	J:164563 	
MGI:1919668	Thoc1	THO complex 1	18		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2442413	Thoc2	THO complex 2	X		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1920916	Thoc3	THO complex 3	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1351333	Thoc5	THO complex 5	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2677480	Thoc6	THO complex 6	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913481	Thoc7	THO complex 7	14		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2442637	Thrap3	thyroid hormone receptor associated protein 3	4		positive regulation of mRNA splicing, via spliceosome			ISO	Q9Y2W1 	J:164563 	
MGI:2442637	Thrap3	thyroid hormone receptor associated protein 3	4		regulation of alternative mRNA splicing, via spliceosome			ISO	Q9Y2W1 	J:164563 	
MGI:2442637	Thrap3	thyroid hormone receptor associated protein 3	4		RNA splicing			IEA	IPR026667 	J:72247 	
MGI:2442637	Thrap3	thyroid hormone receptor associated protein 3	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:107914	Tia1	cytotoxic granule-associated RNA binding protein 1	6		regulation of alternative mRNA splicing, via spliceosome			IDA		J:314554 J:314640 	
MGI:107914	Tia1	cytotoxic granule-associated RNA binding protein 1	6		regulation of alternative mRNA splicing, via spliceosome			ISO	P31483 	J:164563 	
MGI:107914	Tia1	cytotoxic granule-associated RNA binding protein 1	6		regulation of mRNA splicing, via spliceosome			ISO	P31483 	J:164563 	
MGI:107914	Tia1	cytotoxic granule-associated RNA binding protein 1	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:99682	Tmbim6	transmembrane BAX inhibitor motif containing 6	15		negative regulation of RNA splicing			IBA	PTN001151204 	J:265628 	
MGI:99682	Tmbim6	transmembrane BAX inhibitor motif containing 6	15		negative regulation of RNA splicing	uses UniProtKB:O35426		IMP		J:147348 	
MGI:99682	Tmbim6	transmembrane BAX inhibitor motif containing 6	15		negative regulation of RNA splicing			ISO	P55061 	J:164563 	
MGI:1933972	Tra2a	transformer 2 alpha	6		mRNA splicing, via spliceosome			ISO	Q13595 	J:164563 	
MGI:1933972	Tra2a	transformer 2 alpha	6		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
MGI:1933972	Tra2a	transformer 2 alpha	6		positive regulation of mRNA splicing, via spliceosome	uses Tra2a		IDA		J:179807 	
MGI:1933972	Tra2a	transformer 2 alpha	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome	uses Nasp	PR:F8WJG3	IDA		J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome	uses Nasp	PR:P62996-1	IDA		J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome	uses Tra2a	PR:F8WJG3	IDA		J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome	uses Tra2a	PR:P62996-1	IDA		J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome	uses Nasp		IMP	MGI:2176173 MGI:4450919 	J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome	uses Tra2a		IMP	MGI:2176173 MGI:4450919 	J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		mRNA splicing, via spliceosome			ISO	P62995 	J:164563 	
MGI:106016	Tra2b	transformer 2 beta	16		negative regulation of mRNA splicing, via spliceosome	negatively regulates mRNA splicing, via spliceosome	PR:F8WJG3	IDA		J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
MGI:106016	Tra2b	transformer 2 beta	16		positive regulation of mRNA splicing, via spliceosome	positively regulates mRNA splicing, via spliceosome	PR:P62996-1	IDA		J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		positive regulation of mRNA splicing, via spliceosome	happens in brain,positively regulates mRNA splicing, via spliceosome		IMP	MGI:2176173 MGI:4450919 	J:179807 	
MGI:106016	Tra2b	transformer 2 beta	16		positive regulation of mRNA splicing, via spliceosome			ISO	P62995 	J:164563 	
MGI:106016	Tra2b	transformer 2 beta	16		regulation of alternative mRNA splicing, via spliceosome			ISO	P62995 	J:164563 	
MGI:106016	Tra2b	transformer 2 beta	16		regulation of RNA splicing	happens in nucleus		IMP		J:314085 	
MGI:106016	Tra2b	transformer 2 beta	16		regulation of RNA splicing			ISO	P62995 	J:164563 	
MGI:106016	Tra2b	transformer 2 beta	16		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1333115	Trpt1	tRNA phosphotransferase 1	19		tRNA splicing, via endonucleolytic cleavage and ligation			IBA	PTN000293811 	J:265628 	
MGI:1333115	Trpt1	tRNA phosphotransferase 1	19		tRNA splicing, via endonucleolytic cleavage and ligation			IDA		J:51223 	
MGI:2153272	Trrap	transformation/transcription domain-associated protein	5		regulation of RNA splicing			IC		J:320036 	
MGI:2141599	Tsen2	tRNA splicing endonuclease subunit 2	6		tRNA splicing, via endonucleolytic cleavage and ligation			ISO	Q8NCE0 	J:164563 	
MGI:2141599	Tsen2	tRNA splicing endonuclease subunit 2	6		tRNA-type intron splice site recognition and cleavage			IBA	PTN000477043 	J:265628 	
MGI:1913887	Tsen15	tRNA splicing endonuclease subunit 15	1		tRNA splicing, via endonucleolytic cleavage and ligation			IEA	IPR036167 	J:72247 	
MGI:1913328	Tsen34	tRNA splicing endonuclease subunit 34	7		tRNA splicing, via endonucleolytic cleavage and ligation			IEA	IPR006676 IPR006677 IPR036167 	J:72247 	
MGI:1913328	Tsen34	tRNA splicing endonuclease subunit 34	7		tRNA-type intron splice site recognition and cleavage			IBA	PTN000317188 	J:265628 	
MGI:1923515	Tsen54	tRNA splicing endonuclease subunit 54	11		tRNA splicing, via endonucleolytic cleavage and ligation			ISO	Q7Z6J9 	J:164563 	
MGI:1923515	Tsen54	tRNA splicing endonuclease subunit 54	11		tRNA-type intron splice site recognition and cleavage			IBA	PTN001077630 	J:265628 	
MGI:1921294	Ttf2	transcription termination factor, RNA polymerase II	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1351613	Txnl4a	thioredoxin-like 4A	18		mRNA splicing, via spliceosome			ISO	P83876 	J:164563 	
MGI:2443724	Txnl4b	thioredoxin-like 4B	8		mRNA splicing, via spliceosome			ISO	NP_060323 	J:91753 	
MGI:2443724	Txnl4b	thioredoxin-like 4B	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98884	U2af1	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1	17		mRNA splicing, via spliceosome			IBA	PTN000289700 	J:265628 	
MGI:98884	U2af1	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2678374	U2af1l4	U2 small nuclear RNA auxiliary factor 1-like 4	7		mRNA splicing, via spliceosome			IBA	PTN000289700 	J:265628 	
MGI:98886	U2af2	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	7		mRNA splicing, via spliceosome			IC		J:319982 	
MGI:98886	U2af2	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	7		mRNA splicing, via spliceosome			ISO	P26368 	J:164563 	
MGI:98886	U2af2	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	7		negative regulation of mRNA splicing, via spliceosome			ISO	P26368 	J:164563 	
MGI:98886	U2af2	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	7		positive regulation of RNA splicing			ISO	P26368 	J:164563 	
MGI:98886	U2af2	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	7		RNA splicing			IDA		J:156080 	
MGI:1913427	Ubl5	ubiquitin-like 5	9		mRNA splicing, via spliceosome			IBA	PTN000315756 	J:265628 	
MGI:3648256	Ubl5b	ubiquitin-like 5B	12		mRNA splicing, via spliceosome			IBA	PTN000315756 	J:265628 	
MGI:102674	Umod	uromodulin	7		RNA splicing			IMP		J:289677 	
MGI:2142454	Usb1	U6 snRNA biogenesis 1	8		RNA splicing			ISO	Q9BQ65 	J:164563 	
MGI:98905	Usp4	ubiquitin specific peptidase 4 (proto-oncogene)	9		spliceosomal tri-snRNP complex assembly			ISO	Q13107 	J:164563 	
MGI:2144157	Usp22	ubiquitin specific peptidase 22	11		regulation of RNA splicing			IC		J:320036 	
MGI:107622	Usp39	ubiquitin specific peptidase 39	6		mRNA splicing, via spliceosome			ISO	Q53GS9 	J:164563 	
MGI:107622	Usp39	ubiquitin specific peptidase 39	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:107622	Usp39	ubiquitin specific peptidase 39	6		spliceosomal complex assembly			ISO	Q53GS9 	J:164563 	
MGI:2685391	Usp49	ubiquitin specific peptidase 49	17		mRNA splicing, via spliceosome			ISO	Q70CQ1 	J:164563 	
MGI:2685391	Usp49	ubiquitin specific peptidase 49	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913435	Virma	vir like m6A methyltransferase associated	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109568	Wbp4	WW domain binding protein 4	14		mRNA cis splicing, via spliceosome			ISO	O75554 	J:164563 	
MGI:109568	Wbp4	WW domain binding protein 4	14		mRNA splicing, via spliceosome			ISO	O75554 	J:164563 	
MGI:109568	Wbp4	WW domain binding protein 4	14		RNA splicing			IBA	PTN000323460 	J:265628 	
MGI:1891823	Wbp11	WW domain binding protein 11	6		mRNA cis splicing, via spliceosome			IBA	PTN000331938 	J:265628 	
MGI:1891823	Wbp11	WW domain binding protein 11	6		RNA splicing			IDA		J:88011 	
MGI:1917715	Wdr77	WD repeat domain 77	3		positive regulation of mRNA splicing, via spliceosome			IC		J:320168 	
MGI:1917715	Wdr77	WD repeat domain 77	3		spliceosomal snRNP assembly			IC		J:320168 	
MGI:1915086	Wdr83	WD repeat domain containing 83	8		mRNA splicing, via spliceosome			IBA	PTN001870678 	J:265628 	
MGI:1915086	Wdr83	WD repeat domain containing 83	8		mRNA splicing, via spliceosome			ISO	Q9BRX9 	J:164563 	
MGI:1915086	Wdr83	WD repeat domain containing 83	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915086	Wdr83	WD repeat domain containing 83	8		RNA splicing, via transesterification reactions			ISO	Q9BRX9 	J:164563 	
MGI:98968	Wt1	WT1 transcription factor	2		RNA splicing			IDA		J:156080 	
MGI:1926395	Wtap	WT1 associating protein	17		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN000390848 	J:265628 	
MGI:1926395	Wtap	WT1 associating protein	17		regulation of alternative mRNA splicing, via spliceosome			ISO	Q15007 	J:164563 	
MGI:1926395	Wtap	WT1 associating protein	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914689	Xab2	XPA binding protein 2	8		generation of catalytic spliceosome for first transesterification step			IBA	PTN000133873 	J:265628 	
MGI:1914689	Xab2	XPA binding protein 2	8		mRNA splicing, via spliceosome			IBA	PTN000133723 	J:265628 	
MGI:1914689	Xab2	XPA binding protein 2	8		mRNA splicing, via spliceosome			ISO	Q9HCS7 	J:164563 	
MGI:1914689	Xab2	XPA binding protein 2	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:99146	Ybx1	Y box protein 1	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1920136	Yju2	YJU2 splicing factor	17		mRNA splicing, via spliceosome			IEA	IPR007590 IPR043701 	J:72247 	
MGI:1920136	Yju2	YJU2 splicing factor	17		RNA splicing			IBA	PTN000251377 	J:265628 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		mRNA splice site selection			ISO	Q96MU7 	J:164563 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		mRNA splicing, via spliceosome			IBA	PTN000270521 	J:265628 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		mRNA splicing, via spliceosome			ISO	RGD:621706 	J:155856 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN000270522 	J:265628 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		regulation of alternative mRNA splicing, via spliceosome	happens in oocyte		IMP		J:262823 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		regulation of mRNA splicing, via spliceosome			IBA	PTN000270521 	J:265628 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		regulation of mRNA splicing, via spliceosome			ISO	Q96MU7 	J:164563 	
MGI:2443713	Ythdc1	YTH domain containing 1	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1335091	Zbtb7a	zinc finger and BTB domain containing 7a	10		regulation of alternative mRNA splicing, via spliceosome			ISO	O95365 	J:164563 	
MGI:1914356	Zbtb8os	zinc finger and BTB domain containing 8 opposite strand	4		tRNA splicing, via endonucleolytic cleavage and ligation			IBA	PTN000293690 	J:265628 	
MGI:1914356	Zbtb8os	zinc finger and BTB domain containing 8 opposite strand	4		tRNA splicing, via endonucleolytic cleavage and ligation			ISO	Q8IWT0 	J:164563 	
MGI:2143670	Zc3h10	zinc finger CCCH type containing 10	10		regulation of alternative mRNA splicing, via spliceosome			IBA	PTN004377752 	J:265628 	
MGI:1914552	Zc3h13	zinc finger CCCH type containing 13	14		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1917900	Zcchc8	zinc finger, CCHC domain containing 8	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914447	Zcrb1	zinc finger CCHC-type and RNA binding motif 1	15		mRNA splicing, via spliceosome			IBA	PTN001035013 	J:265628 	
MGI:1914447	Zcrb1	zinc finger CCHC-type and RNA binding motif 1	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:1927246	Zfp326	zinc finger protein 326	5		regulation of RNA splicing			ISO	Q5BKZ1 	J:164563 	
MGI:1927246	Zfp326	zinc finger protein 326	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1203484	Zfp638	zinc finger protein 638	6		RNA splicing			IEA	IPR033096 	J:72247 	
MGI:1914233	Zfp830	zinc finger protein 830	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913742	Zmat2	zinc finger, matrin type 2	18		mRNA splicing, via spliceosome			IBA	PTN001128911 	J:265628 	
MGI:1913742	Zmat2	zinc finger, matrin type 2	18		mRNA splicing, via spliceosome			ISO	Q96NC0 	J:164563 	
MGI:1913742	Zmat2	zinc finger, matrin type 2	18		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914428	Zmat5	zinc finger, matrin type 5	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1330262	Zpr1	ZPR1 zinc finger	9		positive regulation of RNA splicing			ISO	O75312 	J:164563 	
MGI:1330262	Zpr1	ZPR1 zinc finger	9		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1858211	Zranb2	zinc finger, RAN-binding domain containing 2	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98885	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	11		mRNA splicing, via spliceosome			IBA	PTN000289700 	J:265628 	
MGI:98885	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	11		mRNA splicing, via spliceosome			IMP		J:263646 	
MGI:98885	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	11		mRNA splicing, via spliceosome			ISO	Q15696 	J:164563 	
MGI:98885	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98885	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	11		spliceosomal complex assembly			ISO	Q15696 	J:164563 	
MGI:103287	Zrsr2	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	X		mRNA splicing, via spliceosome			IBA	PTN000289700 	J:265628 	
MGI:103287	Zrsr2	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	X		mRNA splicing, via spliceosome			ISO	Q15696 	J:164563 	
MGI:103287	Zrsr2	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	X		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:103287	Zrsr2	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	X		spliceosomal complex assembly			ISO	Q15696 	J:164563 	

